"","X","location","number","ABC","DateTime","Air_Temp","Tire","Tire_b","Soil","RH","Tire_RH","Solar","pcpn","dwpt","wdir","wspd","wspd_max","wstdv","Diff","Diff.S","Diff.ST","Diff.RH","Diff.b","condition","pull.date","sheet"
"19039",1915,"Arl","7","S",2021-11-02 02:00:00,-1.7,-2.918,NA,NA,82.2,94.493,0,0,NA,267.1,1.7,2.6,5,-1.218,NA,NA,12.293,NA,"pull5",2022-02-21,"B.4"
"19040",1918,"Arl","7","S",2021-11-02 03:00:00,-1.7,-2.947,NA,NA,83,95.651,0,0,NA,265.2,2.1,3,7.4,-1.247,NA,NA,12.651,NA,"pull5",2022-02-21,"B.4"
"19041",1921,"Arl","7","S",2021-11-02 04:00:00,-2,-3.094,NA,NA,85,96.154,0,0,NA,265.1,2.2,3.4,8.5,-1.094,NA,NA,11.154,NA,"pull5",2022-02-21,"B.4"
"19042",1925,"Arl","7","S",2021-11-02 05:00:00,-1.7,-2.712,NA,NA,84,96.545,0.1,0,NA,258.7,2.3,3.6,10.8,-1.012,NA,NA,12.545,NA,"pull5",2022-02-21,"B.4"
"19043",1929,"Arl","7","S",2021-11-02 06:00:00,-1.9,-2.742,NA,NA,84.8,96.537,0.1,0,NA,256.5,2.3,3.8,9.4,-0.842,NA,NA,11.737,NA,"pull5",2022-02-21,"B.4"
"19044",1930,"Arl","7","S",2021-11-02 07:00:00,-1.9,-2.654,NA,NA,84.8,96.42,0.1,0,NA,251.6,2.5,4.1,8.5,-0.754,NA,NA,11.62,NA,"pull5",2022-02-21,"B.4"
"19045",1933,"Arl","7","S",2021-11-02 08:00:00,-2,-2.683,NA,NA,86.1,96.931,26.3,0,NA,256.5,2.4,4.1,9.8,-0.683,NA,NA,10.831,NA,"pull5",2022-02-21,"B.4"
"19046",1938,"Arl","7","S",2021-11-02 09:00:00,-0.9,-0.395,NA,NA,83.4,98.622,388.5,0,NA,254.1,2.6,4,9.2,0.505,NA,NA,15.222,NA,"pull5",2022-02-21,"B.4"
"19047",1939,"Arl","7","S",2021-11-02 10:00:00,1.2,3.301,NA,NA,76.3,95.571,839.9,0,NA,276.7,3.1,6.2,22,2.101,NA,NA,19.271,NA,"pull5",2022-02-21,"B.4"
"19048",1942,"Arl","7","S",2021-11-02 11:00:00,2.5,7.268,NA,NA,65.8,77.965,1108.8,0,NA,306.4,4.2,7.8,16.4,4.768,NA,NA,12.165,NA,"pull5",2022-02-21,"B.4"
"19049",1945,"Arl","7","S",2021-11-02 12:00:00,3.5,11.127,NA,NA,58.5,71.655,1548.9,0,NA,307.2,4.5,7.4,16.1,7.627,NA,NA,13.155,NA,"pull5",2022-02-21,"B.4"
"19050",1948,"Arl","7","S",2021-11-02 13:00:00,4.5,13.882,NA,NA,53.8,70.138,1814.5,0,NA,303.5,4.2,7.4,22.1,9.382,NA,NA,16.338,NA,"pull5",2022-02-21,"B.4"
"19051",1951,"Arl","7","S",2021-11-02 14:00:00,5.4,13.594,NA,NA,50.4,54.31,1696.2,0,NA,284.4,4.7,7.4,19.8,8.194,NA,NA,3.91,NA,"pull5",2022-02-21,"B.4"
"19052",1956,"Arl","7","S",2021-11-02 15:00:00,5.6,13.257,NA,NA,47.7,52.984,1389.8,0,NA,295.8,4.9,7.7,17.1,7.657,NA,NA,5.284,NA,"pull5",2022-02-21,"B.4"
"19053",1958,"Arl","7","S",2021-11-02 16:00:00,5.4,10.467,NA,NA,47.4,61.683,922.5,0,NA,292.3,4.5,7.2,15.9,5.067,NA,NA,14.283,NA,"pull5",2022-02-21,"B.4"
"19054",1960,"Arl","7","S",2021-11-02 17:00:00,5.1,7.82,NA,NA,48.1,67.974,672.6,0,NA,307.3,3.9,7.1,18.1,2.72,NA,NA,19.874,NA,"pull5",2022-02-21,"B.4"
"19055",1964,"Arl","7","S",2021-11-02 18:00:00,3.2,2.877,NA,NA,55.8,84.659,117.4,0,NA,306.7,2.8,5.2,13.1,-0.323,NA,NA,28.859,NA,"pull5",2022-02-21,"B.4"
"19056",1966,"Arl","7","S",2021-11-02 19:00:00,-0.2,-0.958,NA,NA,69.2,94.069,0.5,0,NA,323.9,0.9,2.3,12.2,-0.758,NA,NA,24.869,NA,"pull5",2022-02-21,"B.4"
"19057",1971,"Arl","7","S",2021-11-02 20:00:00,-2.1,-2.976,NA,NA,77.1,95.951,0.1,0,NA,332.8,0.8,2,11.9,-0.876,NA,NA,18.851,NA,"pull5",2022-02-21,"B.4"
"19058",1974,"Arl","7","S",2021-11-02 21:00:00,-3.1,-4.469,NA,NA,81.5,97.499,0.3,0,NA,193.2,0.1,1.2,16,-1.369,NA,NA,15.999,NA,"pull5",2022-02-21,"B.4"
"19059",1976,"Arl","7","S",2021-11-02 22:00:00,-2.5,-4.712,NA,NA,77.2,99.304,0.2,0,NA,305.6,0.9,1.9,18.2,-2.212,NA,NA,22.104,NA,"pull5",2022-02-21,"B.4"
"19060",1978,"Arl","7","S",2021-11-02 23:00:00,-3.5,-4.895,NA,NA,80.2,99.319,0.1,0,NA,315.5,0.7,1.9,13.7,-1.395,NA,NA,19.119,NA,"pull5",2022-02-21,"B.4"
"19061",1983,"Arl","7","S",2021-11-03 00:00:00,-4,-5.018,NA,NA,82.2,100,0.1,0,NA,314.3,0.5,1.7,11.4,-1.018,NA,NA,17.8,NA,"pull5",2022-02-21,"B.4"
"19062",1986,"Arl","7","S",2021-11-03 01:00:00,-5,-5.511,NA,NA,86.9,98.793,0.1,0,NA,351.5,0,0.8,0,-0.511,NA,NA,11.893,NA,"pull5",2022-02-21,"B.4"
"19063",1988,"Arl","7","S",2021-11-03 02:00:00,-5.5,-5.823,NA,NA,88.8,98.679,0.1,0,NA,0,0,0,0,-0.323,NA,NA,9.879,NA,"pull5",2022-02-21,"B.4"
"19064",1990,"Arl","7","S",2021-11-03 03:00:00,-5.5,-5.979,NA,NA,88.7,99.092,0.1,0,NA,286.3,0.5,1.6,4.4,-0.479,NA,NA,10.392,NA,"pull5",2022-02-21,"B.4"
"19065",1994,"Arl","7","S",2021-11-03 04:00:00,-5,-5.916,NA,NA,88.1,99.064,0.1,0,NA,294.7,0.5,1.6,5.8,-0.916,NA,NA,10.964,NA,"pull5",2022-02-21,"B.4"
"19066",1998,"Arl","7","S",2021-11-03 05:00:00,-5.4,-6.042,NA,NA,90.5,98.936,0.1,0,NA,292.5,0.4,1.6,5.2,-0.641999999999999,NA,NA,8.43600000000001,NA,"pull5",2022-02-21,"B.4"
"19067",2001,"Arl","7","S",2021-11-03 06:00:00,-5.8,-5.979,NA,NA,91.6,99.183,0.1,0,NA,286.8,0.5,1.7,7.1,-0.179,NA,NA,7.58300000000001,NA,"pull5",2022-02-21,"B.4"
"19068",2002,"Arl","7","S",2021-11-03 07:00:00,-6.4,-6.262,NA,NA,93,99.054,0.2,0,NA,0,0,0,0,0.138000000000001,NA,NA,6.054,NA,"pull5",2022-02-21,"B.4"
"19069",2007,"Arl","7","S",2021-11-03 08:00:00,-7.1,-6.388,NA,NA,95.2,99.291,27.5,0,NA,281.9,0.1,1.1,1.1,0.712,NA,NA,4.09099999999999,NA,"pull5",2022-02-21,"B.4"
"19070",2008,"Arl","7","S",2021-11-03 09:00:00,-4,-3.33,NA,NA,90.4,100,433,0,NA,283.5,0.5,2.9,5.8,0.67,NA,NA,9.59999999999999,NA,"pull5",2022-02-21,"B.4"
"19071",2013,"Arl","7","S",2021-11-03 10:00:00,-0.9,1.615,NA,NA,81.8,100,773.5,0,NA,283.5,2,3,10.8,2.515,NA,NA,18.2,NA,"pull5",2022-02-21,"B.4"
"19072",2016,"Arl","7","S",2021-11-03 11:00:00,1.5,5.514,NA,NA,66.7,99.497,955.2,0,NA,292.3,2.2,4.2,15.8,4.014,NA,NA,32.797,NA,"pull5",2022-02-21,"B.4"
"19073",2017,"Arl","7","S",2021-11-03 12:00:00,2.6,7.293,NA,NA,51.9,71.074,923.3,0,NA,289.8,2.6,4.1,18.3,4.693,NA,NA,19.174,NA,"pull5",2022-02-21,"B.4"
"19074",2022,"Arl","7","S",2021-11-03 13:00:00,3.7,11.443,NA,NA,45.4,51.753,1578.1,0,NA,314.1,2.1,5,30.4,7.743,NA,NA,6.353,NA,"pull5",2022-02-21,"B.4"
"19075",2024,"Arl","7","S",2021-11-03 14:00:00,3.6,9.361,NA,NA,44.5,54.647,732.1,0,NA,304,1.7,4.2,27.4,5.761,NA,NA,10.147,NA,"pull5",2022-02-21,"B.4"
"19076",2027,"Arl","7","S",2021-11-03 15:00:00,3.7,9.213,NA,NA,41.8,60.801,810.6,0,NA,334.6,1.6,4.1,41.9,5.513,NA,NA,19.001,NA,"pull5",2022-02-21,"B.4"
"19077",2029,"Arl","7","S",2021-11-03 16:00:00,5,12.606,NA,NA,38.3,47.957,1364.4,0,NA,334.1,1.9,4,63.3,7.606,NA,NA,9.657,NA,"pull5",2022-02-21,"B.4"
"19078",2034,"Arl","7","S",2021-11-03 17:00:00,3.2,5.539,NA,NA,43.5,77.538,327.4,0,NA,343.1,1,3.6,18.7,2.339,NA,NA,34.038,NA,"pull5",2022-02-21,"B.4"
"19079",2037,"Arl","7","S",2021-11-03 18:00:00,2.4,0.079,NA,NA,46.1,90.531,85.6,0,NA,324.6,0.1,1.2,2.8,-2.321,NA,NA,44.431,NA,"pull5",2022-02-21,"B.4"
"19080",2039,"Arl","7","S",2021-11-03 19:00:00,-1.6,-3.598,NA,NA,64.7,95.658,0.6,0,NA,0,0,0,0,-1.998,NA,NA,30.958,NA,"pull5",2022-02-21,"B.4"
"19081",2041,"Arl","7","S",2021-11-03 20:00:00,-4.2,-4.987,NA,NA,79.7,98.324,0.3,0,NA,0,0,0,0,-0.787,NA,NA,18.624,NA,"pull5",2022-02-21,"B.4"
"19082",2044,"Arl","7","S",2021-11-03 21:00:00,-5.5,-5.449,NA,NA,86.7,98.466,0.2,0,NA,0,0,0,0,0.0510000000000002,NA,NA,11.766,NA,"pull5",2022-02-21,"B.4"
"19083",2047,"Arl","7","S",2021-11-03 22:00:00,-6.2,-5.449,NA,NA,91.6,98.328,0,0,NA,0,0,0,0,0.751,NA,NA,6.72800000000001,NA,"pull5",2022-02-21,"B.4"
"19084",2051,"Arl","7","S",2021-11-03 23:00:00,-6.7,-5.511,NA,NA,93.7,99.206,0.1,0,NA,0,0,0,0,1.189,NA,NA,5.506,NA,"pull5",2022-02-21,"B.4"
"19085",2055,"Arl","7","S",2021-11-04 00:00:00,-6.6,-5.172,NA,NA,94.2,99.375,0.2,0,NA,0,0,0,0,1.428,NA,NA,5.175,NA,"pull5",2022-02-21,"B.4"
"19086",2058,"Arl","7","S",2021-11-04 01:00:00,-5.3,-3.777,NA,NA,93.1,99.278,0.1,0,NA,0,0,0,0,1.523,NA,NA,6.17800000000001,NA,"pull5",2022-02-21,"B.4"
"19087",2060,"Arl","7","S",2021-11-04 02:00:00,-3.7,-2.566,NA,NA,89.5,99.771,0.1,0,NA,0,0,0,0,1.134,NA,NA,10.271,NA,"pull5",2022-02-21,"B.4"
"19088",2064,"Arl","7","S",2021-11-04 03:00:00,-2.7,-1.871,NA,NA,89.4,99.905,0.1,0,NA,0,0,0,0,0.829,NA,NA,10.505,NA,"pull5",2022-02-21,"B.4"
"19089",2067,"Arl","7","S",2021-11-04 04:00:00,-1.9,-1.556,NA,NA,86.5,100,0.1,0,NA,0,0,0,0,0.344,NA,NA,13.5,NA,"pull5",2022-02-21,"B.4"
"19090",2070,"Arl","7","S",2021-11-04 05:00:00,-1.9,-1.413,NA,NA,85.6,100,0,0,NA,0,0,0,0,0.487,NA,NA,14.4,NA,"pull5",2022-02-21,"B.4"
"19091",2071,"Arl","7","S",2021-11-04 06:00:00,-1.4,-1.327,NA,NA,83.6,100,0,0,NA,122.8,0.1,1.4,1.5,0.073,NA,NA,16.4,NA,"pull5",2022-02-21,"B.4"
"19092",2076,"Arl","7","S",2021-11-04 07:00:00,-0.8,-1.128,NA,NA,79.3,100,0.1,0,NA,146.5,0.7,2.1,12.9,-0.328,NA,NA,20.7,NA,"pull5",2022-02-21,"B.4"
"19093",2077,"Arl","7","S",2021-11-04 08:00:00,-0.1,-0.704,NA,NA,74.9,99.99,2.3,0,NA,140.5,1,2.5,9.6,-0.604,NA,NA,25.09,NA,"pull5",2022-02-21,"B.4"
"19094",2081,"Arl","7","S",2021-11-04 09:00:00,0.4,-0.06,NA,NA,72.9,97.651,38.2,0,NA,148.4,1,2.5,10.9,-0.46,NA,NA,24.751,NA,"pull5",2022-02-21,"B.4"
"19095",2084,"Arl","7","S",2021-11-04 10:00:00,1.5,2.45,NA,NA,69.6,85.2,243.3,0,NA,165.1,2.1,4.1,12.3,0.95,NA,NA,15.6,NA,"pull5",2022-02-21,"B.4"
"19096",2087,"Arl","7","S",2021-11-04 11:00:00,3.3,6.763,NA,NA,63,68.621,953,0,NA,184.1,3.2,5.5,13.5,3.463,NA,NA,5.621,NA,"pull5",2022-02-21,"B.4"
"19097",2090,"Arl","7","S",2021-11-04 12:00:00,5.9,10.736,NA,NA,55,58.134,1508,0,NA,185.7,3.2,5.2,17.2,4.836,NA,NA,3.134,NA,"pull5",2022-02-21,"B.4"
"19098",2093,"Arl","7","S",2021-11-04 13:00:00,7.3,13.257,NA,NA,53.4,55.198,1617.7,0,NA,204.6,3.2,6,21.2,5.957,NA,NA,1.798,NA,"pull5",2022-02-21,"B.4"
"19099",2096,"Arl","7","S",2021-11-04 14:00:00,8.6,14.553,NA,NA,51.8,50.408,1558.1,0,NA,206.7,3.3,6,17.8,5.953,NA,NA,-1.392,NA,"pull5",2022-02-21,"B.4"
"19100",2099,"Arl","7","S",2021-11-04 15:00:00,9.4,14.098,NA,NA,49.4,49.297,1318.4,0,NA,217.5,3.7,7.4,19.8,4.698,NA,NA,-0.103000000000002,NA,"pull5",2022-02-21,"B.4"
"19101",2103,"Arl","7","S",2021-11-04 16:00:00,9.4,11.929,NA,NA,48.6,55.391,981.2,0,NA,218.4,3.9,7.2,15.6,2.529,NA,NA,6.791,NA,"pull5",2022-02-21,"B.4"
"19102",2105,"Arl","7","S",2021-11-04 17:00:00,8.7,8.668,NA,NA,54.1,68.67,442.7,0,NA,215,3.2,5.3,12.5,-0.032,NA,NA,14.57,NA,"pull5",2022-02-21,"B.4"
"19103",2108,"Arl","7","S",2021-11-04 18:00:00,6.5,4.454,NA,NA,66,82.323,57.1,0,NA,216.3,1.9,3.5,11.4,-2.046,NA,NA,16.323,NA,"pull5",2022-02-21,"B.4"
"19104",2112,"Arl","7","S",2021-11-04 19:00:00,2.8,0.218,NA,NA,77.6,93.368,0.5,0,NA,211.6,1.5,2,7.8,-2.582,NA,NA,15.768,NA,"pull5",2022-02-21,"B.4"
"19105",2115,"Arl","7","S",2021-11-04 20:00:00,1.5,-1.842,NA,NA,81.1,96.743,0,0,NA,206.1,1.1,1.7,9.5,-3.342,NA,NA,15.643,NA,"pull5",2022-02-21,"B.4"
"19106",2117,"Arl","7","S",2021-11-04 21:00:00,0.9,-2.16,NA,NA,84,97.834,0,0,NA,190.7,0.6,1.7,10.8,-3.06,NA,NA,13.834,NA,"pull5",2022-02-21,"B.4"
"19107",2121,"Arl","7","S",2021-11-04 22:00:00,1.4,-2.16,NA,NA,84.2,98.584,0,0,NA,191.2,0.7,1.6,4.6,-3.56,NA,NA,14.384,NA,"pull5",2022-02-21,"B.4"
"19108",2123,"Arl","7","S",2021-11-04 23:00:00,0.6,-3.094,NA,NA,84.7,99.153,0,0,NA,181.4,0.5,1.1,9,-3.694,NA,NA,14.453,NA,"pull5",2022-02-21,"B.4"
"19109",2126,"Arl","7","S",2021-11-05 00:00:00,-0.4,-3.866,NA,NA,84.5,98.974,0.1,0,NA,168.8,0.7,1.6,3.7,-3.466,NA,NA,14.474,NA,"pull5",2022-02-21,"B.4"
"19110",2130,"Arl","7","S",2021-11-05 01:00:00,-0.8,-4.016,NA,NA,83.6,98.953,0.1,0,NA,170.9,1.4,2.1,5.1,-3.216,NA,NA,15.353,NA,"pull5",2022-02-21,"B.4"
"19111",2132,"Arl","7","S",2021-11-05 02:00:00,-0.8,-3.777,NA,NA,83.7,99.139,0.1,0,NA,180.7,1,2.1,5.6,-2.977,NA,NA,15.439,NA,"pull5",2022-02-21,"B.4"
"19112",2136,"Arl","7","S",2021-11-05 03:00:00,-1.3,-3.896,NA,NA,84.6,99.243,0.1,0,NA,164,1.1,2,10.9,-2.596,NA,NA,14.643,NA,"pull5",2022-02-21,"B.4"
"19113",2139,"Arl","7","S",2021-11-05 04:00:00,-2.1,-4.682,NA,NA,87.6,99.151,0.1,0,NA,152.2,0,0.5,0,-2.582,NA,NA,11.551,NA,"pull5",2022-02-21,"B.4"
"19114",2141,"Arl","7","S",2021-11-05 05:00:00,-2.7,-5.079,NA,NA,88.5,98.943,0.1,0,NA,0,0,0,0,-2.379,NA,NA,10.443,NA,"pull5",2022-02-21,"B.4"
"19115",2143,"Arl","7","S",2021-11-05 06:00:00,-3.3,-4.987,NA,NA,90.1,99.911,0.2,0,NA,156,0.5,1.9,2.3,-1.687,NA,NA,9.81100000000001,NA,"pull5",2022-02-21,"B.4"
"19116",2148,"Arl","7","S",2021-11-05 07:00:00,-2.8,-5.172,NA,NA,86.4,99.329,0.3,0,NA,182.4,0.6,1.9,9.5,-2.372,NA,NA,12.929,NA,"pull5",2022-02-21,"B.4"
"19117",2149,"Arl","7","S",2021-11-05 08:00:00,-3.1,-4.106,NA,NA,88.4,100,18,0,NA,178.7,0.9,2.5,3.6,-1.006,NA,NA,11.6,NA,"pull5",2022-02-21,"B.4"
"19118",2153,"Arl","7","S",2021-11-05 09:00:00,0,0.079,NA,NA,81.2,100,337.9,0,NA,190.2,3,5.6,10.5,0.079,NA,NA,18.8,NA,"pull5",2022-02-21,"B.4"
"19119",2156,"Arl","7","S",2021-11-05 10:00:00,2.8,4.115,NA,NA,72.5,87.273,811,0,NA,200.7,4.5,7.8,10.6,1.315,NA,NA,14.773,NA,"pull5",2022-02-21,"B.4"
"19120",2158,"Arl","7","S",2021-11-05 11:00:00,5.6,7.92,NA,NA,60.8,67.085,1237,0,NA,207.9,6.2,8.9,10.8,2.32,NA,NA,6.285,NA,"pull5",2022-02-21,"B.4"
"19121",2163,"Arl","7","S",2021-11-05 12:00:00,8.1,11.516,NA,NA,52.3,54.005,1549.6,0,NA,200.2,6.5,10.4,12.1,3.416,NA,NA,1.70500000000001,NA,"pull5",2022-02-21,"B.4"
"19122",2165,"Arl","7","S",2021-11-05 13:00:00,9.3,12.413,NA,NA,46.9,50.852,1547.4,0,NA,199.7,7.2,10.8,11.3,3.113,NA,NA,3.952,NA,"pull5",2022-02-21,"B.4"
"19123",2168,"Arl","7","S",2021-11-05 14:00:00,10.1,13.497,NA,NA,43.8,48.042,1572.3,0,NA,199.7,7.2,11,14.2,3.397,NA,NA,4.242,NA,"pull5",2022-02-21,"B.4"
"19124",2171,"Arl","7","S",2021-11-05 15:00:00,10.5,13.04,NA,NA,43.6,49.526,1353,0,NA,205.7,7.2,11,12.4,2.54,NA,NA,5.926,NA,"pull5",2022-02-21,"B.4"
"19125",2175,"Arl","7","S",2021-11-05 16:00:00,10.4,11.297,NA,NA,45.4,53.369,987.5,0,NA,198.6,6.5,9.3,11.9,0.897,NA,NA,7.969,NA,"pull5",2022-02-21,"B.4"
"19126",2177,"Arl","7","S",2021-11-05 17:00:00,9.3,8.369,NA,NA,48.4,60.428,432.2,0,NA,190.6,6.3,9.7,12,-0.931000000000001,NA,NA,12.028,NA,"pull5",2022-02-21,"B.4"
"19127",2179,"Arl","7","S",2021-11-05 18:00:00,7.7,5.872,NA,NA,52.6,68.425,83.2,0,NA,189.7,5.3,9.2,9.7,-1.828,NA,NA,15.825,NA,"pull5",2022-02-21,"B.4"
"19128",2184,"Arl","7","S",2021-11-05 19:00:00,6.5,5.076,NA,NA,57,71.856,0.4,0,NA,185.7,4.8,7.2,9.8,-1.424,NA,NA,14.856,NA,"pull5",2022-02-21,"B.4"
"19129",2187,"Arl","7","S",2021-11-05 20:00:00,6.1,4.766,NA,NA,58.2,72.042,0,0,NA,187.3,5.3,8.9,10.5,-1.334,NA,NA,13.842,NA,"pull5",2022-02-21,"B.4"
"19130",2189,"Arl","7","S",2021-11-05 21:00:00,5.8,4.869,NA,NA,59.2,72.502,0,0,NA,190.3,5.4,8.3,10.2,-0.931,NA,NA,13.302,NA,"pull5",2022-02-21,"B.4"
"19131",2193,"Arl","7","S",2021-11-05 22:00:00,5.8,4.869,NA,NA,59.4,72.255,0,0,NA,190,5.3,8.6,10.4,-0.931,NA,NA,12.855,NA,"pull5",2022-02-21,"B.4"
"19132",2195,"Arl","7","S",2021-11-05 23:00:00,5.8,5.282,NA,NA,58.7,70.348,0,0,NA,196.4,5.2,9.1,11.1,-0.518,NA,NA,11.648,NA,"pull5",2022-02-21,"B.4"
"19133",2197,"Arl","7","S",2021-11-06 00:00:00,5.2,3.591,NA,NA,60.8,77.091,0,0,NA,197.3,5,9.5,11.8,-1.609,NA,NA,16.291,NA,"pull5",2022-02-21,"B.4"
"19134",2200,"Arl","7","S",2021-11-06 01:00:00,4.5,3.564,NA,NA,63.8,77.728,0,0,NA,190.2,5.2,7.4,9.5,-0.936,NA,NA,13.928,NA,"pull5",2022-02-21,"B.4"
"19135",2204,"Arl","7","S",2021-11-06 02:00:00,4.5,4.063,NA,NA,64.6,76.333,0,0,NA,190.8,5.1,7.2,10.3,-0.437,NA,NA,11.733,NA,"pull5",2022-02-21,"B.4"
"19136",2206,"Arl","7","S",2021-11-06 03:00:00,4.1,2.77,NA,NA,64.9,79.413,0.1,0,NA,193.8,4.5,8,10.3,-1.33,NA,NA,14.513,NA,"pull5",2022-02-21,"B.4"
"19137",2211,"Arl","7","S",2021-11-06 04:00:00,3.1,1.724,NA,NA,69,84.203,0.2,0,NA,193.7,3.2,5,9.7,-1.376,NA,NA,15.203,NA,"pull5",2022-02-21,"B.4"
"19138",2214,"Arl","7","S",2021-11-06 05:00:00,2.8,2.37,NA,NA,70.4,82.389,0.1,0,NA,197.9,4.1,6.3,9.8,-0.43,NA,NA,11.989,NA,"pull5",2022-02-21,"B.4"
"19139",2217,"Arl","7","S",2021-11-06 06:00:00,3.4,2.93,NA,NA,68.1,79.316,0,0,NA,201.2,5.2,7.7,11.4,-0.47,NA,NA,11.216,NA,"pull5",2022-02-21,"B.4"
"19140",2220,"Arl","7","S",2021-11-06 07:00:00,2.9,1.886,NA,NA,69.8,83.288,0,0,NA,201.2,4.5,7,12.2,-1.014,NA,NA,13.488,NA,"pull5",2022-02-21,"B.4"
"19141",2222,"Arl","7","S",2021-11-06 08:00:00,2.2,1.398,NA,NA,73.2,87.313,13.7,0,NA,196.2,3.3,5.2,9.7,-0.802,NA,NA,14.113,NA,"pull5",2022-02-21,"B.4"
"19142",2224,"Arl","7","S",2021-11-06 09:00:00,3.2,4.063,NA,NA,71.6,80.654,296.1,0,NA,199.3,4.4,6.8,10.2,0.863,NA,NA,9.054,NA,"pull5",2022-02-21,"B.4"
"19143",2229,"Arl","7","S",2021-11-06 10:00:00,5.7,8.045,NA,NA,66.7,72.002,762.8,0,NA,210.6,5,7.7,12.2,2.345,NA,NA,5.30199999999999,NA,"pull5",2022-02-21,"B.4"
"19144",2232,"Arl","7","S",2021-11-06 11:00:00,8.1,11.613,NA,NA,63.8,65.228,1172,0,NA,221.3,5.6,8.3,12.4,3.513,NA,NA,1.428,NA,"pull5",2022-02-21,"B.4"
"19145",2234,"Arl","7","S",2021-11-06 12:00:00,10.3,15.247,NA,NA,60.1,58.216,1453.9,0,NA,214.4,4.5,7,13.6,4.947,NA,NA,-1.884,NA,"pull5",2022-02-21,"B.4"
"19146",2237,"Arl","7","S",2021-11-06 13:00:00,12.6,17.153,NA,NA,57.5,56.42,1576,0,NA,200.1,5.4,8,12.8,4.553,NA,NA,-1.08,NA,"pull5",2022-02-21,"B.4"
"19147",2239,"Arl","7","S",2021-11-06 14:00:00,14,17.962,NA,NA,55.1,54.643,1533.7,0,NA,205.6,5.9,8.6,12.7,3.962,NA,NA,-0.457000000000001,NA,"pull5",2022-02-21,"B.4"
"19148",2243,"Arl","7","S",2021-11-06 15:00:00,15.1,18.129,NA,NA,53.6,55.22,1319.1,0,NA,210.5,6.1,8.9,12.8,3.029,NA,NA,1.62,NA,"pull5",2022-02-21,"B.4"
"19149",2246,"Arl","7","S",2021-11-06 16:00:00,15.5,16.82,NA,NA,53.1,57.766,992.2,0,NA,221.3,5.7,8.2,12.3,1.32,NA,NA,4.666,NA,"pull5",2022-02-21,"B.4"
"19150",2249,"Arl","7","S",2021-11-06 17:00:00,14.7,13.666,NA,NA,56.1,68.171,523.5,0,NA,216.4,4.5,7.2,11.3,-1.034,NA,NA,12.071,NA,"pull5",2022-02-21,"B.4"
"19151",2252,"Arl","7","S",2021-11-06 18:00:00,11.9,9.064,NA,NA,66,79.493,90.8,0,NA,207.8,2.7,4.8,10.1,-2.836,NA,NA,13.493,NA,"pull5",2022-02-21,"B.4"
"19152",2256,"Arl","7","S",2021-11-06 19:00:00,8.6,4.688,NA,NA,76.8,91.779,0.3,0,NA,215.5,1.7,2.1,9.9,-3.912,NA,NA,14.979,NA,"pull5",2022-02-21,"B.4"
"19153",2258,"Arl","7","S",2021-11-06 20:00:00,7.1,4.246,NA,NA,83.4,97.101,0,0,NA,218,1.5,2,11.2,-2.854,NA,NA,13.701,NA,"pull5",2022-02-21,"B.4"
"19154",2262,"Arl","7","S",2021-11-06 21:00:00,6.1,3.485,NA,NA,86.4,97.085,0,0,NA,204.1,1.8,2.3,12.4,-2.615,NA,NA,10.685,NA,"pull5",2022-02-21,"B.4"
"19155",2265,"Arl","7","S",2021-11-06 22:00:00,4.8,1.588,NA,NA,90.7,97.423,0,0,NA,213,1.5,2,5.5,-3.212,NA,NA,6.723,NA,"pull5",2022-02-21,"B.4"
"19156",2267,"Arl","7","S",2021-11-06 23:00:00,4.5,1.643,NA,NA,92.5,98.874,0,0,NA,201.9,2,2.5,10.4,-2.857,NA,NA,6.374,NA,"pull5",2022-02-21,"B.4"
"19157",2270,"Arl","7","S",2021-11-07 00:00:00,5,0.19,NA,NA,92.2,99.263,0,0,NA,196.4,1.1,2,6.7,-4.81,NA,NA,7.063,NA,"pull5",2022-02-21,"B.4"
"19158",2274,"Arl","7","S",2021-11-07 01:00:00,5.4,-0.283,NA,NA,92.1,99.032,0,0,NA,207.3,1.4,1.9,9.7,-5.683,NA,NA,6.932,NA,"pull5",2022-02-21,"B.4"
"19159",2276,"Arl","7","S",2021-11-07 02:00:00,3,-0.423,NA,NA,97,99.885,0,0,NA,201,1.5,2.1,13.7,-3.423,NA,NA,2.88500000000001,NA,"pull5",2022-02-21,"B.4"
"19160",2279,"Arl","7","S",2021-11-07 03:00:00,3.4,-0.676,NA,NA,97.2,99.811,0,0,NA,197.9,1.4,2,13,-4.076,NA,NA,2.611,NA,"pull5",2022-02-21,"B.4"
"19161",2283,"Arl","7","S",2021-11-07 04:00:00,2.6,-0.986,NA,NA,99.6,99.533,0,0,NA,187.8,1,2,11.4,-3.586,NA,NA,-0.0669999999999931,NA,"pull5",2022-02-21,"B.4"
"19162",2285,"Arl","7","S",2021-11-07 05:00:00,1.9,-1.498,NA,NA,99.8,99.571,0,0,NA,171.8,0.3,1.4,3.1,-3.398,NA,NA,-0.228999999999999,NA,"pull5",2022-02-21,"B.4"
"19163",2288,"Arl","7","S",2021-11-07 06:00:00,0.9,-2.044,NA,NA,99.9,99.552,0,0,NA,189.9,1.7,2.1,9.9,-2.944,NA,NA,-0.347999999999999,NA,"pull5",2022-02-21,"B.4"
